,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebyyrbuilt,agebyyrremodel
1122,2583,120,RM,59.0,5568,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,2006,2007,Hip,CompShg,CemntBd,CemntBd,Stone,473.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,1573.0,0.0,1573.0,GasA,Gd,Y,SBrkr,1625,0,0,1625,1625,3198.0,1.0,1.0,1.5,2,0,2.0,3.5,2,1,Gd,6.5,7.0,5,Typ,1,Gd,Attchd,2006.0,Fin,2.0,495.0,TA,TA,Y,123,0,0,0,153,153,0,No Pool,No Fence,None,0,10,2007,New,Partial,1,0
1123,2584,85,RL,0.0,12150,Pave,No Alley Access,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,1979,1979,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1001.0,Unf,0.0,1001.0,0.0,1001.0,GasA,TA,Y,SBrkr,1299,0,0,1299,1299,2300.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,5,Typ,1,Po,BuiltIn,1979.0,RFn,2.0,486.0,TA,TA,Y,84,0,222,0,0,222,0,No Pool,MnPrv,None,0,1,2007,WD,Normal,28,28
1124,2585,20,RL,80.0,10000,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,585.0,Unf,0.0,585.0,856.0,1441.0,GasA,Ex,Y,SBrkr,1392,0,0,1392,1392,1977.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,6,Typ,1,Gd,Attchd,2002.0,Fin,3.0,650.0,TA,TA,Y,168,49,0,0,0,49,0,No Pool,No Fence,None,0,12,2007,WD,Normal,5,5
1125,2586,20,RL,44.0,12864,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1392.0,Unf,0.0,1392.0,17.0,1409.0,GasA,Ex,Y,SBrkr,1409,0,0,1409,1409,2801.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Gd,4.5,5.0,4,Typ,1,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,TA,Y,0,144,0,0,145,289,0,No Pool,No Fence,None,0,7,2007,WD,Normal,5,5
1126,2587,20,RL,0.0,9928,Pave,No Alley Access,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1239.0,Unf,0.0,1239.0,215.0,1454.0,GasA,TA,Y,SBrkr,1478,0,0,1478,1478,2717.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,TA,7.0,7.0,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,506.0,TA,TA,Y,114,22,0,0,0,22,0,No Pool,No Fence,None,0,5,2007,WD,Normal,16,15
1127,2588,80,RL,0.0,8750,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50.0,TA,TA,CBlock,TA,TA,Av,Rec,224.0,GLQ,530.0,754.0,98.0,852.0,GasA,TA,Y,SBrkr,918,0,0,918,918,1672.0,0.0,1.0,0.5,1,0,1.0,1.5,3,0,TA,4.5,5.0,4,Typ,0,No Fireplace,Attchd,1975.0,Unf,1.0,360.0,TA,TA,Y,192,84,0,0,0,84,0,No Pool,No Fence,None,0,3,2007,WD,Normal,32,32
1128,2589,85,RL,82.0,8410,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,924.0,Unf,0.0,924.0,46.0,970.0,GasA,TA,Y,SBrkr,1026,0,0,1026,1026,1950.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,5,Typ,1,Po,Attchd,1974.0,Unf,2.0,528.0,TA,TA,Y,193,0,0,0,0,0,0,No Pool,No Fence,None,0,4,2007,WD,Normal,33,33
1129,2590,120,RL,46.0,4054,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352.0,Gd,TA,BrkTil,Gd,TA,Av,GLQ,949.0,Unf,0.0,949.0,552.0,1501.0,GasA,Ex,Y,SBrkr,1501,0,0,1501,1501,2450.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,5,Typ,2,TA,Attchd,1987.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,0,No Pool,No Fence,None,0,10,2007,WD,Normal,20,20
1130,2591,20,RL,149.0,19958,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,585.0,585.0,GasA,Gd,Y,SBrkr,2279,0,0,2279,2279,2279.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,7,Typ,1,Gd,Attchd,1958.0,RFn,2.0,461.0,TA,TA,Y,274,0,0,0,138,138,0,No Pool,GdPrv,None,0,7,2007,WD,Normal,49,12
1131,2592,20,RL,67.0,8368,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689,0,0,1689,1689,1689.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,7,Typ,0,No Fireplace,Attchd,2007.0,Fin,2.0,433.0,TA,TA,Y,100,39,0,0,0,39,0,No Pool,No Fence,None,0,4,2007,New,Partial,1,0
1132,2593,20,RL,68.0,8298,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,583.0,Unf,0.0,583.0,963.0,1546.0,GasA,Ex,Y,SBrkr,1564,0,0,1564,1564,2147.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Ex,5.0,5.0,6,Typ,1,Gd,Attchd,2207.0,RFn,2.0,502.0,TA,TA,Y,132,0,0,0,0,0,0,No Pool,No Fence,None,0,9,2007,New,Partial,1,0
1133,2594,20,RL,42.0,10331,Pave,No Alley Access,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,215.0,BLQ,80.0,295.0,970.0,1265.0,GasA,Gd,Y,SBrkr,1240,0,0,1240,1240,1535.0,0.0,1.0,0.5,2,0,2.0,2.5,3,1,Gd,6.5,7.0,6,Typ,0,No Fireplace,Attchd,1985.0,Unf,2.0,528.0,TA,TA,Y,232,0,0,0,0,0,0,No Pool,No Fence,None,0,7,2007,WD,Normal,22,22
1134,2595,20,RL,0.0,6718,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,Unf,0.0,250.0,1017.0,1267.0,GasA,Ex,Y,SBrkr,1312,0,0,1312,1312,1562.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,5,Typ,0,No Fireplace,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,256,28,0,0,0,28,0,No Pool,No Fence,None,0,1,2007,WD,Normal,6,6
1135,2596,20,RL,80.0,11305,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1329.0,Unf,0.0,1329.0,593.0,1922.0,GasA,Ex,Y,SBrkr,1922,0,0,1922,1922,3251.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,6,Typ,1,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,201,64,0,0,0,64,0,No Pool,No Fence,None,0,4,2007,WD,Normal,5,5
1136,2597,20,RL,0.0,7777,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,0.0,1491.0,1491.0,GasA,Ex,Y,SBrkr,1491,0,0,1491,1491,1491.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,571.0,TA,TA,Y,0,35,0,0,0,35,0,No Pool,No Fence,None,0,11,2007,WD,Normal,11,11
1137,2598,60,RL,0.0,11800,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,0.0,766.0,356.0,1122.0,GasA,Ex,Y,SBrkr,1146,1340,0,2486,2486,3252.0,1.0,0.0,1.0,3,1,3.5,4.5,5,1,Gd,10.5,11.0,10,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,Y,143,32,0,0,0,32,0,No Pool,No Fence,None,0,7,2007,WD,Normal,4,3
1138,2599,20,RL,85.0,12633,Pave,No Alley Access,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,0.0,1824.0,1824.0,GasA,Ex,Y,SBrkr,1824,0,0,1824,1824,1824.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Ex,6.0,6.0,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,932.0,TA,TA,Y,160,36,0,0,108,144,0,No Pool,No Fence,None,0,9,2007,New,Partial,1,0
1139,2600,20,RL,200.0,43500,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,2034,0,0,2034,2034,2034.0,0.0,0.0,0.0,1,0,1.0,1.0,2,1,TA,4.0,4.0,9,Min1,0,No Fireplace,2Types,1953.0,RFn,4.0,1041.0,TA,TA,N,483,266,0,0,0,266,561,No Pool,GdPrv,None,0,6,2007,WD,Normal,54,54
1140,2601,120,RM,62.0,6710,Pave,No Alley Access,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,TA,TA,PConc,Ex,TA,Av,Rec,16.0,GLQ,904.0,920.0,0.0,920.0,GasA,Ex,Y,SBrkr,936,0,0,936,936,1856.0,2.0,0.0,2.0,0,1,0.5,2.5,0,1,TA,3.5,4.0,3,Typ,0,No Fireplace,Attchd,1996.0,Fin,2.0,460.0,TA,TA,Y,0,40,0,0,0,40,0,No Pool,No Fence,None,0,6,2007,WD,Normal,11,10
1141,2602,160,RM,21.0,1504,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsI,2Story,4,1972,1972,Gable,CompShg,CemntBd,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,252.0,Unf,0.0,252.0,294.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,1092,1344.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,5,Typ,0,No Fireplace,Attchd,1972.0,Unf,1.0,253.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,5,2007,WD,Normal,35,35
1142,2603,180,RM,0.0,1533,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsI,SLvl,4,1970,1970,Gable,CompShg,CemntBd,CemntBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,503.0,Unf,0.0,503.0,27.0,530.0,GasA,TA,Y,SBrkr,530,462,0,992,992,1495.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,4,Typ,0,No Fireplace,BuiltIn,1970.0,Fin,1.0,297.0,TA,TA,Y,112,97,0,0,0,97,0,No Pool,No Fence,None,0,7,2007,WD,Normal,37,37
1143,2604,160,RM,21.0,1495,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,1970,1970,Gable,CompShg,CemntBd,CemntBd,BrkFace,189.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,384.0,162.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,1092,1476.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,5,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,0.0,No Garage,No Garage,Y,0,64,0,0,0,64,0,No Pool,No Fence,None,0,5,2007,WD,Normal,37,37
1144,2605,160,RM,21.0,1890,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsI,2Story,4,1976,1976,Gable,CompShg,CemntBd,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,546.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,1092,1092.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,6,Typ,0,No Fireplace,Attchd,1976.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,GdWo,None,0,4,2007,COD,Normal,31,31
1145,2606,85,RL,72.0,9129,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,PConc,Gd,TA,Av,GLQ,923.0,Unf,0.0,923.0,0.0,923.0,GasA,TA,Y,SBrkr,1008,0,0,1008,1008,1931.0,1.0,0.0,1.0,1,0,1.0,2.0,1,1,Gd,4.0,4.0,4,Typ,1,Fa,Attchd,1977.0,Fin,2.0,678.0,TA,TA,Y,201,66,0,0,0,66,0,No Pool,MnPrv,None,0,7,2007,WD,Normal,30,30
1146,2607,80,RL,0.0,15957,Pave,No Alley Access,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,1977,1977,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,1148.0,96.0,1244.0,GasA,TA,Y,SBrkr,1356,0,0,1356,1356,2504.0,2.0,0.0,2.0,2,0,2.0,4.0,3,1,TA,8.0,8.0,6,Typ,1,TA,Attchd,1977.0,Fin,2.0,528.0,TA,TA,Y,1424,0,0,0,0,0,0,No Pool,MnPrv,None,0,9,2007,WD,Normal,30,30
1147,2608,20,RL,61.0,33983,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1977,1994,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112.0,Unf,0.0,1112.0,48.0,1160.0,GasA,TA,Y,SBrkr,1676,0,0,1676,1676,2788.0,1.0,0.0,1.0,1,1,1.5,2.5,3,1,Gd,6.5,7.0,6,Mod,2,TA,Attchd,1977.0,RFn,2.0,672.0,TA,TA,P,690,90,0,0,0,90,0,No Pool,GdPrv,None,0,5,2007,WD,Normal,30,13
1148,2609,60,RL,68.0,8286,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,531.0,Unf,0.0,531.0,185.0,716.0,GasA,Ex,Y,SBrkr,716,716,0,1432,1432,1963.0,1.0,0.0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7.0,6,Typ,1,Gd,Attchd,1977.0,Fin,2.0,531.0,TA,TA,Y,0,136,0,0,240,376,0,No Pool,GdPrv,None,0,6,2007,WD,Normal,30,30
1149,2610,85,RL,50.0,6723,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,1971,1971,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,796.0,Unf,0.0,796.0,0.0,796.0,GasA,TA,Y,SBrkr,796,0,0,796,796,1592.0,0.0,1.0,0.5,1,0,1.0,1.5,2,1,TA,4.5,5.0,5,Typ,0,No Fireplace,No Garage,1950.0,No Garage,0.0,0.0,No Garage,No Garage,Y,129,0,0,0,0,0,0,No Pool,GdWo,None,0,9,2007,WD,Normal,36,36
1150,2611,20,RL,124.0,27697,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,1961,1961,Shed,CompShg,Plywood,Plywood,None,198.0,TA,TA,CBlock,TA,TA,No,BLQ,811.0,Unf,0.0,811.0,585.0,1396.0,GasA,TA,N,SBrkr,1608,0,0,1608,1608,2419.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5.0,6,Typ,0,No Fireplace,Attchd,1961.0,Unf,1.0,444.0,TA,Fa,Y,152,38,0,0,0,38,0,No Pool,No Fence,None,0,11,2007,COD,Abnorml,46,46
1151,2612,20,RL,0.0,11000,Pave,No Alley Access,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,0.0,1090.0,0.0,1090.0,GasA,TA,Y,SBrkr,1178,0,0,1178,1178,2268.0,1.0,0.0,1.0,1,1,1.5,2.5,3,1,TA,6.5,7.0,6,Typ,0,No Fireplace,Attchd,1976.0,Unf,2.0,502.0,TA,TA,Y,0,44,0,0,88,132,0,No Pool,MnPrv,None,0,6,2007,WD,Normal,31,4
1152,2613,20,RL,65.0,11625,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,596.0,Unf,0.0,596.0,220.0,816.0,GasA,TA,Y,SBrkr,816,0,0,816,816,1412.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,4,Typ,0,No Fireplace,Attchd,1983.0,Fin,1.0,264.0,TA,TA,Y,330,0,0,0,0,0,0,No Pool,MnPrv,None,0,5,2007,WD,Normal,24,24
1153,2614,20,RL,62.0,10447,Pave,No Alley Access,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,516.0,348.0,864.0,GasA,TA,Y,SBrkr,887,0,0,887,887,1403.0,0.0,1.0,0.5,1,0,1.0,1.5,3,1,TA,5.5,6.0,5,Typ,0,No Fireplace,Attchd,1984.0,RFn,1.0,288.0,TA,TA,Y,140,0,0,0,0,0,0,No Pool,No Fence,None,0,12,2007,WD,Normal,23,23
1154,2615,20,RL,0.0,11027,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,1007.0,171.0,1178.0,GasA,Gd,Y,SBrkr,1293,0,0,1293,1293,2300.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,TA,6.0,6.0,5,Typ,0,No Fireplace,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,280,0,0,0,0,0,0,No Pool,No Fence,None,0,5,2006,WD,Normal,52,52
1155,2616,20,RL,85.0,10533,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,773.0,235.0,1008.0,GasA,TA,Y,SBrkr,1024,0,0,1024,1024,1797.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,Gd,5.0,5.0,5,Typ,2,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,0,0,0,280,280,0,No Pool,No Fence,None,0,8,2006,WD,Normal,50,50
1156,2617,20,RL,0.0,11765,Pave,No Alley Access,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,TA,TA,CBlock,TA,TA,Mn,Rec,1127.0,Unf,0.0,1127.0,490.0,1617.0,GasA,Fa,Y,SBrkr,1797,0,0,1797,1797,2924.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,7,Typ,1,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0,0,0,0,0,0,0,No Pool,No Fence,None,0,6,2006,WD,Normal,49,49
1157,2618,20,RL,0.0,39384,Pave,No Alley Access,IR1,Low,AllPub,CulDSac,Sev,Names,Norm,Norm,1Fam,1Story,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,1110.0,595.0,1705.0,GasA,Ex,Y,SBrkr,1390,0,0,1390,1390,2500.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Ex,4.5,5.0,4,Min1,2,Gd,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0,189,0,0,0,189,0,No Pool,No Fence,None,0,10,2006,WD,Abnorml,49,49
1158,2619,20,RL,90.0,11727,Pave,No Alley Access,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,0.0,1851.0,1851.0,GasA,Gd,Y,SBrkr,1851,0,0,1851,1851,1851.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,8,Typ,1,TA,Attchd,1969.0,Fin,2.0,506.0,TA,TA,Y,0,146,0,0,0,146,0,No Pool,No Fence,None,0,3,2006,WD,Normal,37,37
1159,2620,60,RL,60.0,8238,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,0.0,700.0,113.0,813.0,GasA,Ex,Y,SBrkr,813,712,0,1525,1525,2225.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,TA,7.5,8.0,6,Typ,1,TA,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,421,72,0,0,0,72,0,No Pool,No Fence,None,0,5,2006,WD,Normal,9,8
1160,2621,60,RL,0.0,13041,Pave,No Alley Access,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,781.0,781.0,GasA,Gd,Y,SBrkr,781,890,0,1671,1671,1671.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,423.0,TA,TA,Y,0,84,0,0,0,84,0,No Pool,No Fence,None,0,2,2006,WD,Normal,11,11
1161,2622,60,RL,54.0,9783,Pave,No Alley Access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,821.0,821.0,GasA,Gd,Y,SBrkr,821,955,0,1776,1776,1776.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,443.0,TA,TA,Y,286,116,0,0,0,116,0,No Pool,No Fence,None,0,5,2006,WD,Normal,10,10
1162,2623,60,RL,50.0,13128,Pave,No Alley Access,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1074,990,0,2064,2064,2064.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,527.0,TA,TA,Y,0,119,0,0,0,119,0,No Pool,No Fence,None,0,1,2006,WD,Normal,1,1
